payment_id,customer_id,payment_date,amount,payment_method,payment_status,failed_payment_reason,subscription_id
PAY00081655,CUST005910,2024-02-23,6.99,Mobile Wallet,Success,,SUB0005890
PAY00081656,CUST005910,2024-03-24,6.99,Debit Card,Success,,SUB0005890
PAY00081657,CUST005910,2024-04-23,0.01,Credit Card,Success,,SUB0005890
PAY00081658,CUST005910,2024-05-23,6.99,Net Banking,Failed,Bank declined,SUB0005890
PAY00081659,CUST005910,2024-06-22,6.99,UPI,Success,,SUB0005890
PAY00081660,CUST005910,2024-07-22,6.99,Gift Card,Success,,SUB0005890
PAY00081661,CUST005910,2024-08-21,6.99,Debit Card,Success,,SUB0005890
PAY00081662,CUST005910,2024-09-20,6.99,UPI,Success,,SUB0005890
PAY00081663,CUST005910,2024-10-20,6.99,UPI,Success,,SUB0005890
PAY00081664,CUST005910,2024-11-19,6.99,PayPal,Success,,SUB0005890
PAY00081665,CUST005910,2024-12-19,6.99,Net Banking,Success,,SUB0005890
PAY00081666,CUST005910,2025-01-18,6.99,Credit Card,Success,,SUB0005890
PAY00081667,CUST005910,2025-02-17,6.99,Credit Card,Success,,SUB0005891
PAY00081668,CUST005910,2025-03-19,6.99,Net Banking,Success,,SUB0005891
PAY00081669,CUST005911,2021-04-11,6.99,Gift Card,Success,,SUB0005891
PAY00081670,CUST005911,2021-05-11,6.99,Credit Card,Success,,SUB0005891
PAY00081671,CUST005911,2021-06-10,6.99,Debit Card,Success,,SUB0005891
PAY00081672,CUST005911,2021-07-10,6.99,UPI,Success,,SUB0005891
PAY00081673,CUST005911,2021-08-09,6.99,Debit Card,Success,,SUB0005891
PAY00081674,CUST005911,2021-09-08,6.99,PayPal,Success,,SUB0005891
PAY00081675,CUST005911,2021-10-08,6.99,PayPal,Success,,SUB0005891
PAY00081676,CUST005911,2021-11-07,6.99,PayPal,Success,,SUB0005891
PAY00081677,CUST005911,2021-12-07,6.99,Credit Card,Success,,SUB0005891
PAY00081678,CUST005911,2022-01-06,6.99,Mobile Wallet,Success,,SUB0005891
PAY00081679,CUST005911,2022-02-05,6.99,Net Banking,Success,,SUB0005891
PAY00081680,CUST005911,2022-03-07,6.99,Net Banking,Success,,SUB0005891
PAY00081681,CUST005911,2022-04-06,6.99,Debit Card,Success,,SUB0005891
PAY00081682,CUST005911,2022-05-06,6.99,Credit Card,Success,,SUB0005892
PAY00081683,CUST005911,2022-06-05,6.99,Net Banking,Success,,SUB0005892
PAY00081684,CUST005912,2020-02-07,15.49,Gift Card,Success,,SUB0005892
PAY00081685,CUST005912,2020-03-08,15.49,Credit Card,Success,,SUB0005892
PAY00081686,CUST005912,2020-04-07,15.49,Credit Card,Success,,SUB0005892
PAY00081687,CUST005912,2020-05-07,15.49,Credit Card,Success,,SUB0005892
PAY00081688,CUST005912,2020-06-06,15.49,UPI,Success,,SUB0005892
PAY00081689,CUST005912,2020-07-06,15.49,Mobile Wallet,Success,,SUB0005892
PAY00081690,CUST005912,2020-08-05,15.49,UPI,Success,,SUB0005892
PAY00081691,CUST005912,2020-09-04,15.49,Credit Card,Success,,SUB0005892
PAY00081692,CUST005912,2020-10-04,15.49,Credit Card,Success,,SUB0005892
PAY00081693,CUST005912,2020-11-03,15.49,PayPal,Success,,SUB0005892
PAY00081694,CUST005912,2020-12-03,0.01,Credit Card,Success,,SUB0005892
PAY00081695,CUST005912,2021-01-02,15.49,PayPal,Success,,SUB0005892
PAY00081696,CUST005912,2021-02-01,7.75,Credit Card,Success,,SUB0005892
PAY00081697,CUST005912,2021-03-03,15.49,Credit Card,Success,,SUB0005893
PAY00081698,CUST005912,2021-04-02,15.49,Mobile Wallet,Success,,SUB0005893
PAY00081699,CUST005913,2019-01-18,15.49,Credit Card,Failed,Bank declined,SUB0005893
PAY00081700,CUST005913,2019-02-17,15.49,PayPal,Success,,SUB0005893
PAY00081701,CUST005913,2019-03-19,15.49,Credit Card,Success,,SUB0005893
PAY00081702,CUST005913,2019-04-18,15.49,Net Banking,Failed,Bank declined,SUB0005893
PAY00081703,CUST005913,2019-05-18,15.49,Debit Card,Success,,SUB0005893
PAY00081704,CUST005913,2019-06-17,15.49,Credit Card,Success,,SUB0005893
PAY00081705,CUST005913,2019-07-17,15.49,Credit Card,Success,,SUB0005893
PAY00081706,CUST005913,2019-08-16,15.49,UPI,Failed,Card reported lost/stolen,SUB0005893
PAY00081707,CUST005913,2019-09-15,15.49,Net Banking,Success,,SUB0005893
PAY00081708,CUST005913,2019-10-15,15.49,Mobile Wallet,Success,,SUB0005893
PAY00081709,CUST005913,2019-11-14,15.49,Credit Card,Success,,SUB0005893
PAY00081710,CUST005913,2019-12-14,15.49,PayPal,Success,,SUB0005893
PAY00081711,CUST005913,2020-01-13,15.49,UPI,Success,,SUB0005893
PAY00081712,CUST005913,2020-02-12,15.49,Mobile Wallet,Success,,SUB0005894
PAY00081713,CUST005913,2020-03-13,15.49,Debit Card,Success,,SUB0005894
PAY00081714,CUST005914,2020-04-13,22.99,Credit Card,Success,,SUB0005894
PAY00081715,CUST005914,2020-05-13,22.99,Gift Card,Success,,SUB0005894
PAY00081716,CUST005914,2020-06-12,22.99,Credit Card,Success,,SUB0005894
PAY00081717,CUST005914,2020-07-12,22.99,Credit Card,Success,,SUB0005894
PAY00081718,CUST005914,2020-08-11,22.99,Net Banking,Success,,SUB0005894
PAY00081719,CUST005914,2020-09-10,22.99,Credit Card,Success,,SUB0005894
PAY00081720,CUST005914,2020-10-10,22.99,Credit Card,Success,,SUB0005894
PAY00081721,CUST005914,2020-11-09,22.99,UPI,Success,,SUB0005894
PAY00081722,CUST005914,2020-12-09,22.99,UPI,Success,,SUB0005894
PAY00081723,CUST005914,2021-01-08,22.99,Credit Card,Success,,SUB0005894
PAY00081724,CUST005914,2021-02-07,22.99,Credit Card,Success,,SUB0005894
PAY00081725,CUST005914,2021-03-09,22.99,UPI,Success,,SUB0005894
PAY00081726,CUST005914,2021-04-08,22.99,Credit Card,Success,,SUB0005894
PAY00081727,CUST005914,2021-05-08,22.99,Mobile Wallet,Success,,SUB0005895
PAY00081728,CUST005914,2021-06-07,22.99,PayPal,Success,,SUB0005895
PAY00081729,CUST005915,2024-11-10,15.49,Credit Card,Success,,SUB0005895
PAY00081730,CUST005915,2024-12-10,15.49,Net Banking,Success,,SUB0005895
PAY00081731,CUST005915,2025-01-09,15.49,Credit Card,Success,,SUB0005895
PAY00081732,CUST005915,2025-02-08,15.49,Net Banking,Success,,SUB0005895
PAY00081733,CUST005915,2025-03-10,15.49,Credit Card,Success,,SUB0005895
PAY00081734,CUST005915,2025-04-09,15.49,Credit Card,Success,,SUB0005895
PAY00081735,CUST005915,2025-05-09,15.49,Mobile Wallet,Success,,SUB0005895
PAY00081736,CUST005915,2025-06-08,15.49,Credit Card,Success,,SUB0005895
PAY00081737,CUST005915,2025-07-08,15.49,PayPal,Success,,SUB0005895
PAY00081738,CUST005915,2025-08-07,15.49,Debit Card,Success,,SUB0005895
PAY00081739,CUST005915,2025-09-06,15.49,Debit Card,Success,,SUB0005895
PAY00081740,CUST005915,2025-10-06,15.49,UPI,Success,,SUB0005895
PAY00081741,CUST005915,2025-11-05,15.49,Debit Card,Success,,SUB0005895
PAY00081742,CUST005915,2025-12-05,15.49,Credit Card,Success,,SUB0005896
PAY00081743,CUST005915,2026-01-04,15.49,UPI,Success,,SUB0005896
PAY00081744,CUST005916,2021-04-17,6.99,Mobile Wallet,Success,,SUB0005896
PAY00081745,CUST005916,2021-05-17,6.99,Credit Card,Failed,International transaction blocked,SUB0005896
PAY00081746,CUST005916,2021-06-16,6.99,Credit Card,Success,,SUB0005896
PAY00081747,CUST005916,2021-07-16,6.99,Debit Card,Success,,SUB0005896
PAY00081748,CUST005916,2021-08-15,6.99,Credit Card,Success,,SUB0005896
PAY00081749,CUST005916,2021-09-14,6.99,Debit Card,Success,,SUB0005896
PAY00081750,CUST005916,2021-10-14,6.99,Gift Card,Success,,SUB0005896
PAY00081751,CUST005916,2021-11-13,6.99,Mobile Wallet,Success,,SUB0005896
PAY00081752,CUST005916,2021-12-13,6.99,Credit Card,Success,,SUB0005896
PAY00081753,CUST005916,2022-01-12,6.99,Mobile Wallet,Success,,SUB0005896
PAY00081754,CUST005916,2022-02-11,6.99,Credit Card,Success,,SUB0005896
PAY00081755,CUST005916,2022-03-13,6.99,Gift Card,Success,,SUB0005897
PAY00081756,CUST005916,2022-04-12,6.99,Net Banking,Success,,SUB0005897
PAY00081757,CUST005916,2022-05-12,6.99,PayPal,Success,,SUB0005897
PAY00081758,CUST005916,2022-06-11,6.99,Credit Card,Success,,SUB0005897
PAY00081759,CUST005917,2024-02-04,15.49,Credit Card,Success,,SUB0005897
PAY00081760,CUST005917,2024-03-05,15.49,PayPal,Success,,SUB0005897
PAY00081761,CUST005917,2024-04-04,15.49,UPI,Success,,SUB0005897
PAY00081762,CUST005917,2024-05-04,15.49,Debit Card,Success,,SUB0005897
PAY00081763,CUST005917,2024-06-03,15.49,Gift Card,Success,,SUB0005897
PAY00081764,CUST005917,2024-07-03,15.49,Net Banking,Success,,SUB0005897
PAY00081765,CUST005917,2024-08-02,15.49,Credit Card,Success,,SUB0005897
PAY00081766,CUST005917,2024-09-01,15.49,UPI,Failed,Incorrect card details,SUB0005897
PAY00081767,CUST005917,2024-10-01,15.49,Credit Card,Failed,Bank declined,SUB0005897
PAY00081768,CUST005917,2024-10-31,15.49,Credit Card,Failed,Card expired,SUB0005897
PAY00081769,CUST005917,2024-11-30,15.49,Credit Card,Success,,SUB0005897
PAY00081770,CUST005917,2024-12-30,15.49,Net Banking,Failed,Incorrect card details,SUB0005898
PAY00081771,CUST005917,2025-01-29,15.49,Credit Card,Success,,SUB0005898
PAY00081772,CUST005917,2025-02-28,15.49,Credit Card,Success,,SUB0005898
PAY00081773,CUST005917,2025-03-30,15.49,PayPal,Failed,Card reported lost/stolen,SUB0005898
PAY00081774,CUST005918,2024-06-23,6.99,PayPal,Success,,SUB0005898
PAY00081775,CUST005918,2024-07-23,6.99,Credit Card,Success,,SUB0005898
PAY00081776,CUST005918,2024-08-22,6.99,Net Banking,Success,,SUB0005898
PAY00081777,CUST005918,2024-09-21,6.99,Credit Card,Success,,SUB0005898
PAY00081778,CUST005918,2024-10-21,6.99,Credit Card,Success,,SUB0005898
PAY00081779,CUST005918,2024-11-20,6.99,Credit Card,Success,,SUB0005898
PAY00081780,CUST005918,2024-12-20,6.99,Credit Card,Success,,SUB0005898
PAY00081781,CUST005918,2025-01-19,6.99,Debit Card,Success,,SUB0005898
PAY00081782,CUST005918,2025-02-18,6.99,Credit Card,Success,,SUB0005898
PAY00081783,CUST005918,2025-03-20,6.99,Net Banking,Failed,International transaction blocked,SUB0005898
PAY00081784,CUST005918,2025-04-19,6.99,Credit Card,Success,,SUB0005898
PAY00081785,CUST005918,2025-05-19,6.99,UPI,Success,,SUB0005899
PAY00081786,CUST005918,2025-06-18,6.99,UPI,Success,,SUB0005899
PAY00081787,CUST005918,2025-07-18,6.99,Net Banking,Success,,SUB0005899
PAY00081788,CUST005918,2025-08-17,6.99,Net Banking,Success,,SUB0005899
PAY00081789,CUST005919,2020-02-06,6.99,UPI,Success,,SUB0005899
PAY00081790,CUST005919,2020-03-07,6.99,Credit Card,Success,,SUB0005899
PAY00081791,CUST005919,2020-04-06,6.99,Credit Card,Failed,Card expired,SUB0005899
PAY00081792,CUST005919,2020-05-06,6.99,Credit Card,Failed,Card reported lost/stolen,SUB0005899
PAY00081793,CUST005919,2020-06-05,6.99,PayPal,Success,,SUB0005899
PAY00081794,CUST005919,2020-07-05,6.99,Credit Card,Success,,SUB0005899
PAY00081795,CUST005919,2020-08-04,6.99,Net Banking,Success,,SUB0005899
PAY00081796,CUST005919,2020-09-03,6.99,Credit Card,Success,,SUB0005899
PAY00081797,CUST005919,2020-10-03,6.99,Debit Card,Success,,SUB0005899
PAY00081798,CUST005919,2020-11-02,6.99,UPI,Success,,SUB0005899
PAY00081799,CUST005919,2020-12-02,6.99,Credit Card,Success,,SUB0005899
PAY00081800,CUST005919,2021-01-01,6.99,Debit Card,Success,,SUB0005900
PAY00081801,CUST005919,2021-01-31,6.99,UPI,Success,,SUB0005900
PAY00081802,CUST005919,2021-03-02,6.99,UPI,Success,,SUB0005900
PAY00081803,CUST005919,2021-04-01,6.99,Credit Card,Success,,SUB0005900
PAY00081804,CUST005920,2024-09-14,22.99,Net Banking,Success,,SUB0005900
PAY00081805,CUST005920,2024-10-14,22.99,Debit Card,Success,,SUB0005900
PAY00081806,CUST005920,2024-11-13,22.99,Debit Card,Success,,SUB0005900
PAY00081807,CUST005920,2024-12-13,22.99,Debit Card,Success,,SUB0005900
PAY00081808,CUST005920,2025-01-12,22.99,UPI,Success,,SUB0005900
PAY00081809,CUST005920,2025-02-11,22.99,Credit Card,Success,,SUB0005900
PAY00081810,CUST005920,2025-03-13,22.99,PayPal,Success,,SUB0005900
PAY00081811,CUST005920,2025-04-12,22.99,PayPal,Success,,SUB0005900
PAY00081812,CUST005920,2025-05-12,22.99,Debit Card,Success,,SUB0005900
PAY00081813,CUST005920,2025-06-11,22.99,Net Banking,Success,,SUB0005900
PAY00081814,CUST005920,2025-07-11,22.99,UPI,Success,,SUB0005901
PAY00081815,CUST005920,2025-08-10,22.99,UPI,Success,,SUB0005901
PAY00081816,CUST005920,2025-09-09,22.99,Credit Card,Success,,SUB0005901
PAY00081817,CUST005920,2025-10-09,22.99,Mobile Wallet,Success,,SUB0005901
PAY00081818,CUST005920,2025-11-08,22.99,Credit Card,Success,,SUB0005901
PAY00081819,CUST005921,2020-08-23,22.99,Credit Card,Success,,SUB0005901
PAY00081820,CUST005921,2020-09-22,22.99,Debit Card,Success,,SUB0005901
PAY00081821,CUST005921,2020-10-22,22.99,Net Banking,Success,,SUB0005901
PAY00081822,CUST005921,2020-11-21,22.99,Credit Card,Success,,SUB0005901
PAY00081823,CUST005921,2020-12-21,22.99,Credit Card,Success,,SUB0005901
PAY00081824,CUST005921,2021-01-20,22.99,Credit Card,Success,,SUB0005901
PAY00081825,CUST005921,2021-02-19,22.99,UPI,Success,,SUB0005901
PAY00081826,CUST005921,2021-03-21,22.99,UPI,Success,,SUB0005901
PAY00081827,CUST005921,2021-04-20,22.99,UPI,Success,,SUB0005901
PAY00081828,CUST005921,2021-05-20,22.99,Debit Card,Success,,SUB0005901
PAY00081829,CUST005921,2021-06-19,22.99,Credit Card,Success,,SUB0005902
PAY00081830,CUST005921,2021-07-19,22.99,Credit Card,Success,,SUB0005902
PAY00081831,CUST005921,2021-08-18,22.99,Net Banking,Success,,SUB0005902
PAY00081832,CUST005921,2021-09-17,22.99,PayPal,Success,,SUB0005902
PAY00081833,CUST005921,2021-10-17,22.99,Net Banking,Success,,SUB0005902
PAY00081834,CUST005922,2021-11-27,6.99,PayPal,Success,,SUB0005902
PAY00081835,CUST005922,2021-12-27,6.99,UPI,Success,,SUB0005902
PAY00081836,CUST005922,2022-01-26,6.99,PayPal,Success,,SUB0005902
PAY00081837,CUST005922,2022-02-25,6.99,Credit Card,Success,,SUB0005902
PAY00081838,CUST005922,2022-03-27,6.99,Credit Card,Success,,SUB0005902
PAY00081839,CUST005922,2022-04-26,6.99,PayPal,Success,,SUB0005902
PAY00081840,CUST005922,2022-05-26,6.99,PayPal,Success,,SUB0005902
PAY00081841,CUST005922,2022-06-25,6.99,Credit Card,Success,,SUB0005902
PAY00081842,CUST005922,2022-07-25,6.99,Credit Card,Success,,SUB0005902
PAY00081843,CUST005922,2022-08-24,6.99,PayPal,Success,,SUB0005902
PAY00081844,CUST005922,2022-09-23,6.99,Net Banking,Failed,Bank declined,SUB0005903
PAY00081845,CUST005922,2022-10-23,6.99,Debit Card,Success,,SUB0005903
PAY00081846,CUST005922,2022-11-22,6.99,Gift Card,Success,,SUB0005903
PAY00081847,CUST005922,2022-12-22,6.99,Credit Card,Success,,SUB0005903
PAY00081848,CUST005922,2023-01-21,6.99,UPI,Success,,SUB0005903
PAY00081849,CUST005923,2021-09-27,6.99,Debit Card,Success,,SUB0005903
PAY00081850,CUST005923,2021-10-27,6.99,Credit Card,Success,,SUB0005903
PAY00081851,CUST005923,2021-11-26,6.99,Net Banking,Failed,Incorrect card details,SUB0005903
PAY00081852,CUST005923,2021-12-26,6.99,Credit Card,Success,,SUB0005903
PAY00081853,CUST005923,2022-01-25,6.99,Gift Card,Success,,SUB0005903
PAY00081854,CUST005923,2022-02-24,6.99,Debit Card,Success,,SUB0005903
PAY00081855,CUST005923,2022-03-26,6.99,Mobile Wallet,Success,,SUB0005903
PAY00081856,CUST005923,2022-04-25,6.99,Gift Card,Success,,SUB0005903
PAY00081857,CUST005923,2022-05-25,6.99,UPI,Success,,SUB0005904
PAY00081858,CUST005923,2022-06-24,6.99,Debit Card,Success,,
PAY00081859,CUST005923,2022-07-24,6.99,Credit Card,Failed,Insufficient funds,SUB0005904
PAY00081860,CUST005923,2022-08-23,6.99,UPI,Success,,
PAY00081861,CUST005923,2022-09-22,6.99,Debit Card,Success,,SUB0005904
PAY00081862,CUST005923,2022-10-22,6.99,Net Banking,Success,,
PAY00081863,CUST005923,2022-11-21,6.99,Mobile Wallet,Success,,SUB0005904
PAY00081864,CUST005924,2023-10-06,6.99,UPI,Success,,
PAY00081865,CUST005924,2023-11-05,6.99,Debit Card,Success,,SUB0005904
PAY00081866,CUST005924,2023-12-05,6.99,Credit Card,Success,,
PAY00081867,CUST005924,2024-01-04,6.99,Debit Card,Success,,
PAY00081868,CUST005924,2024-02-03,6.99,Net Banking,Failed,Card expired,SUB0005905
PAY00081869,CUST005924,2024-03-04,6.99,UPI,Failed,Card reported lost/stolen,
PAY00081870,CUST005924,2024-04-03,6.99,Credit Card,Success,,SUB0005905
PAY00081871,CUST005924,2024-05-03,6.99,Mobile Wallet,Success,,
PAY00081872,CUST005924,2024-06-02,6.99,Mobile Wallet,Success,,SUB0005905
PAY00081873,CUST005924,2024-07-02,6.99,UPI,Success,,
PAY00081874,CUST005924,2024-08-01,6.99,UPI,Success,,SUB0005905
PAY00081875,CUST005924,2024-08-31,6.99,Net Banking,Success,,
PAY00081876,CUST005924,2024-09-30,6.99,Debit Card,Success,,SUB0005905
PAY00081877,CUST005924,2024-10-30,6.99,PayPal,Success,,
PAY00081878,CUST005924,2024-11-29,6.99,Net Banking,Success,,SUB0005905
PAY00081879,CUST005925,2020-07-05,6.99,Debit Card,Success,,
PAY00081880,CUST005925,2020-08-04,6.99,Credit Card,Success,,SUB0005905
PAY00081881,CUST005925,2020-09-03,6.99,UPI,Success,,
PAY00081882,CUST005925,2020-10-03,6.99,Debit Card,Success,,SUB0005905
PAY00081883,CUST005925,2020-11-02,6.99,Debit Card,Success,,
PAY00081884,CUST005925,2020-12-02,6.99,Gift Card,Success,,SUB0005905
PAY00081885,CUST005925,2021-01-01,6.99,Debit Card,Success,,
PAY00081886,CUST005925,2021-01-31,6.99,UPI,Success,,SUB0005905
PAY00081887,CUST005925,2021-03-02,6.99,Debit Card,Success,,SUB0005906
PAY00081888,CUST005925,2021-04-01,6.99,Debit Card,Failed,Insufficient funds,SUB0005906
PAY00081889,CUST005925,2021-05-01,6.99,Debit Card,Success,,SUB0005906
PAY00081890,CUST005925,2021-05-31,6.99,Debit Card,Success,,SUB0005906
PAY00081891,CUST005925,2021-06-30,6.99,Gift Card,Success,,SUB0005906
PAY00081892,CUST005925,2021-07-30,6.99,Mobile Wallet,Failed,Insufficient funds,SUB0005906
PAY00081893,CUST005925,2021-08-29,6.99,Debit Card,Success,,SUB0005906
PAY00081894,CUST005926,2024-06-20,22.99,PayPal,Success,,SUB0005906
PAY00081895,CUST005926,2024-07-20,22.99,Credit Card,Success,,SUB0005906
PAY00081896,CUST005926,2024-08-19,22.99,Credit Card,Success,,SUB0005906
PAY00081897,CUST005926,2024-09-18,22.99,Credit Card,Success,,SUB0005906
PAY00081898,CUST005926,2024-10-18,22.99,PayPal,Success,,SUB0005906
PAY00081899,CUST005926,2024-11-17,22.99,Debit Card,Success,,SUB0005906
PAY00081900,CUST005926,2024-12-17,22.99,Net Banking,Success,,SUB0005906
PAY00081901,CUST005926,2025-01-16,22.99,Debit Card,Success,,SUB0005906
PAY00081902,CUST005926,2025-02-15,22.99,Credit Card,Success,,SUB0005907
PAY00081903,CUST005926,2025-03-17,22.99,Debit Card,Success,,SUB0005907
PAY00081904,CUST005926,2025-04-16,22.99,Credit Card,Success,,SUB0005907
PAY00081905,CUST005926,2025-05-16,22.99,Credit Card,Success,,SUB0005907
PAY00081906,CUST005926,2025-06-15,22.99,Credit Card,Success,,SUB0005907
PAY00081907,CUST005926,2025-07-15,22.99,UPI,Success,,SUB0005907
PAY00081908,CUST005926,2025-08-14,22.99,Credit Card,Success,,SUB0005907
PAY00081909,CUST005927,2025-10-23,15.49,Gift Card,Success,,SUB0005907
PAY00081910,CUST005927,2025-11-22,15.49,Credit Card,Failed,International transaction blocked,SUB0005907
PAY00081911,CUST005927,2025-12-22,15.49,UPI,Success,,SUB0005907
PAY00081912,CUST005927,2026-01-21,15.49,UPI,Success,,SUB0005907
PAY00081913,CUST005927,2026-02-20,15.49,Credit Card,Success,,SUB0005907
PAY00081914,CUST005927,2026-03-22,15.49,Credit Card,Failed,Incorrect card details,SUB0005907
PAY00081915,CUST005927,2026-04-21,15.49,Credit Card,Success,,SUB0005907
PAY00081916,CUST005927,2026-05-21,15.49,Credit Card,Success,,SUB0005907
PAY00081917,CUST005928,2023-10-26,22.99,Credit Card,Success,,SUB0005908
PAY00081918,CUST005928,2023-11-25,22.99,Credit Card,Success,,SUB0005908
PAY00081919,CUST005928,2023-12-25,22.99,Net Banking,Success,,SUB0005908
PAY00081920,CUST005928,2024-01-24,22.99,Mobile Wallet,Success,,SUB0005908
PAY00081921,CUST005928,2024-02-23,22.99,Debit Card,Success,,SUB0005908
PAY00081922,CUST005928,2024-03-24,22.99,UPI,Failed,Bank declined,SUB0005908
PAY00081923,CUST005928,2024-04-23,22.99,UPI,Success,,SUB0005908
PAY00081924,CUST005928,2024-05-23,22.99,Mobile Wallet,Success,,SUB0005908
PAY00081925,CUST005928,2024-06-22,22.99,Gift Card,Success,,SUB0005908
PAY00081926,CUST005928,2024-07-22,22.99,Mobile Wallet,Success,,SUB0005908
PAY00081927,CUST005928,2024-08-21,22.99,Credit Card,Success,,SUB0005908
PAY00081928,CUST005928,2024-09-20,22.99,Credit Card,Success,,SUB0005908
PAY00081929,CUST005928,2024-10-20,22.99,Mobile Wallet,Success,,SUB0005908
PAY00081930,CUST005928,2024-11-19,22.99,Net Banking,Success,,SUB0005908
PAY00081931,CUST005928,2024-12-19,22.99,Mobile Wallet,Success,,SUB0005908
PAY00081932,CUST005929,2025-04-14,6.99,UPI,Failed,Card expired,SUB0005909
PAY00081933,CUST005929,2025-05-14,6.99,Debit Card,Success,,
PAY00081934,CUST005929,2025-06-13,6.99,Debit Card,Success,,SUB0005909
PAY00081935,CUST005929,2025-07-13,6.99,Debit Card,Failed,Card reported lost/stolen,
PAY00081936,CUST005929,2025-08-12,6.99,Credit Card,Success,,SUB0005909
PAY00081937,CUST005929,2025-09-11,6.99,Credit Card,Success,,
PAY00081938,CUST005929,2025-10-11,6.99,Net Banking,Success,,SUB0005909
PAY00081939,CUST005929,2025-11-10,6.99,Gift Card,Success,,
PAY00081940,CUST005929,2025-12-10,6.99,Credit Card,Success,,SUB0005909
PAY00081941,CUST005929,2026-01-09,6.99,Credit Card,Success,,
PAY00081942,CUST005929,2026-02-08,6.99,Credit Card,Success,,SUB0005909
PAY00081943,CUST005929,2026-03-10,6.99,PayPal,Success,,
PAY00081944,CUST005929,2026-04-09,6.99,PayPal,Success,,SUB0005909
PAY00081945,CUST005929,2026-05-09,6.99,UPI,Success,,
PAY00081946,CUST005930,2023-07-30,22.99,Debit Card,Success,,SUB0005909
PAY00081947,CUST005930,2023-08-29,22.99,Net Banking,Success,,
PAY00081948,CUST005930,2023-09-28,22.99,UPI,Success,,
PAY00081949,CUST005930,2023-10-28,22.99,Gift Card,Success,,SUB0005910
PAY00081950,CUST005930,2023-11-27,22.99,Net Banking,Success,,
PAY00081951,CUST005930,2023-12-27,22.99,PayPal,Success,,SUB0005910
PAY00081952,CUST005930,2024-01-26,22.99,PayPal,Success,,SUB0005911
PAY00081953,CUST005930,2024-02-25,22.99,Net Banking,Success,,SUB0005911
PAY00081954,CUST005930,2024-03-26,22.99,UPI,Success,,SUB0005911
PAY00081955,CUST005930,2024-04-25,22.99,Credit Card,Success,,SUB0005911
